Order Date,Product Name,Category,Region,Quantity,Sales,Profit
12-03-2024,Headphones,Accessories,South,2,1504,108.52
12-03-2024,Keyboard,Accessories,East,7,4417,562.79
12-03-2024,Laptop,Electronics,West,9,1062,73.58
12-03-2024,Tablet,Electronics,East,7,4921,798.16
13-03-2024,Camera,Electronics,South,2,2248,636.52
13-03-2024,Headphones,Accessories,North,1,1151,77.22
13-03-2024,Headphones,Accessories,West,5,1710,338.1
14-03-2024,Camera,Electronics,East,2,944,149.38
14-03-2024,Keyboard,Accessories,East,8,832,214.81
14-03-2024,Laptop,Electronics,South,3,2634,392.21
14-03-2024,Monitor,Accessories,North,4,3648,768.61
15-03-2024,Camera,Electronics,West,3,177,43.41
15-03-2024,Smartwatch,Electronics,South,5,1330,285.78
16-03-2024,Camera,Electronics,East,1,907,249.2
16-03-2024,Monitor,Accessories,South,8,9416,2125.54
16-03-2024,Monitor,Accessories,West,1,430,113.57
16-03-2024,Mouse,Accessories,South,2,786,202.87
16-03-2024,Tablet,Electronics,North,7,1897,524.69
17-03-2024,Camera,Electronics,West,4,1196,223.66
17-03-2024,Headphones,Accessories,East,4,3912,550.09
19-03-2024,Laptop,Electronics,South,5,1385,165.55
19-03-2024,Smartphone,Electronics,South,9,9765,909.99
19-03-2024,Smartwatch,Electronics,South,9,5832,1007.54
20-03-2024,Mouse,Accessories,North,7,3031,417.5
20-03-2024,Printer,Office,South,5,4970,1080.12
20-03-2024,Smartphone,Electronics,North,9,7578,466.87
20-03-2024,Tablet,Electronics,West,6,5820,1423.67
21-03-2024,Headphones,Accessories,South,6,3684,477.02
21-03-2024,Headphones,Accessories,West,3,225,46.96
21-03-2024,Laptop,Electronics,East,6,4380,419.3
21-03-2024,Smartwatch,Electronics,West,3,957,120.27
22-03-2024,Camera,Electronics,North,4,3792,997.99
22-03-2024,Keyboard,Accessories,East,8,6032,870.17
22-03-2024,Mouse,Accessories,West,1,829,165.05
22-03-2024,Smartwatch,Electronics,North,7,945,124.62
22-03-2024,Tablet,Electronics,East,1,477,56.49
23-03-2024,Headphones,Accessories,East,2,130,11.1
23-03-2024,Printer,Office,West,2,724,72.19
23-03-2024,Smartphone,Electronics,West,4,2536,285.72
24-03-2024,Mouse,Accessories,East,9,1233,346.9
24-03-2024,Printer,Office,East,8,2320,668.63
24-03-2024,Smartphone,Electronics,East,3,435,129.27
24-03-2024,Smartphone,Electronics,North,6,5100,1461.79
24-03-2024,Tablet,Electronics,North,9,7452,1212.51
25-03-2024,Headphones,Accessories,North,3,2247,507.79
25-03-2024,Printer,Office,South,7,4522,1137.23
26-03-2024,Camera,Electronics,South,3,402,106.87
26-03-2024,Camera,Electronics,West,4,4596,553.58
26-03-2024,Headphones,Accessories,South,7,2387,463.92
26-03-2024,Monitor,Accessories,West,5,1765,160.89
26-03-2024,Mouse,Accessories,West,5,5320,716.91
26-03-2024,Smartphone,Electronics,West,1,328,46.23
28-03-2024,Camera,Electronics,North,4,4480,412.05
28-03-2024,Monitor,Accessories,North,1,63,17.29
28-03-2024,Smartphone,Electronics,East,8,9448,616.5
28-03-2024,Tablet,Electronics,North,5,895,180.64
29-03-2024,Headphones,Accessories,North,6,546,79.94
29-03-2024,Smartphone,Electronics,East,7,2947,809.46
29-03-2024,Smartphone,Electronics,North,4,2644,731.86
29-03-2024,Smartwatch,Electronics,North,2,2138,619.29
30-03-2024,Keyboard,Accessories,North,7,5838,631.45
30-03-2024,Keyboard,Accessories,West,3,2331,419.26
30-03-2024,Monitor,Accessories,North,3,750,193.86
30-03-2024,Printer,Office,East,5,5920,1679.15
30-03-2024,Smartphone,Electronics,North,3,3561,347.31
31-03-2024,Headphones,Accessories,East,8,1296,374.8
31-03-2024,Laptop,Electronics,East,8,6952,871.2
31-03-2024,Monitor,Accessories,South,8,7104,529.35
01-04-2024,Headphones,Accessories,South,2,272,24.71
01-04-2024,Headphones,Accessories,South,5,3445,202.15
01-04-2024,Laptop,Electronics,East,7,4550,892.73
01-04-2024,Smartphone,Electronics,East,7,7266,806.79
01-04-2024,Smartphone,Electronics,East,4,1996,396.63
01-04-2024,Smartphone,Electronics,West,6,3252,834.84
01-04-2024,Tablet,Electronics,West,6,1656,139.86
02-04-2024,Laptop,Electronics,East,4,1324,227.2
02-04-2024,Printer,Office,East,6,822,231.62
03-04-2024,Camera,Electronics,South,9,5085,1372.83
03-04-2024,Monitor,Accessories,West,2,1328,358.07
03-04-2024,Mouse,Accessories,West,8,2384,120.28
03-04-2024,Smartwatch,Electronics,West,8,6328,412.76
03-04-2024,Smartwatch,Electronics,West,3,735,134.53
03-04-2024,Tablet,Electronics,East,2,1026,279.76
04-04-2024,Keyboard,Accessories,East,1,607,79.78
04-04-2024,Monitor,Accessories,North,9,7596,1454.15
04-04-2024,Tablet,Electronics,East,3,3582,501.47
05-04-2024,Printer,Office,West,2,2276,366.5
05-04-2024,Smartwatch,Electronics,East,6,930,68.24
05-04-2024,Tablet,Electronics,North,2,328,39.51
06-04-2024,Camera,Electronics,East,4,4192,216.16
06-04-2024,Headphones,Accessories,East,3,2244,301.53
06-04-2024,Laptop,Electronics,South,6,1500,183.31
06-04-2024,Monitor,Accessories,West,3,2211,292.31
07-04-2024,Laptop,Electronics,North,7,1344,300.88
07-04-2024,Printer,Office,East,3,1635,196.73
07-04-2024,Smartphone,Electronics,South,4,2380,594.86
08-04-2024,Laptop,Electronics,North,7,6279,1689.55
08-04-2024,Tablet,Electronics,West,4,1500,127.81
09-04-2024,Headphones,Accessories,East,7,6335,1137.08
09-04-2024,Keyboard,Accessories,South,3,1560,391.11
09-04-2024,Smartphone,Electronics,West,7,1652,397.49
09-04-2024,Smartwatch,Electronics,West,9,3231,670.85
10-04-2024,Keyboard,Accessories,West,7,1134,179.74
11-04-2024,Monitor,Accessories,North,9,5562,1258.12
11-04-2024,Monitor,Accessories,South,4,1064,274.47
11-04-2024,Mouse,Accessories,South,3,1056,70.54
11-04-2024,Smartwatch,Electronics,West,4,4284,848.44
12-04-2024,Headphones,Accessories,East,2,1198,134.39
12-04-2024,Keyboard,Accessories,East,8,3488,712.24
12-04-2024,Monitor,Accessories,South,1,213,42.94
12-04-2024,Smartphone,Electronics,West,5,4555,776.65
12-04-2024,Tablet,Electronics,North,5,280,23.98
12-04-2024,Tablet,Electronics,North,4,3032,347.2
13-04-2024,Camera,Electronics,West,6,5706,319.46
13-04-2024,Printer,Office,South,3,1086,188.65
14-04-2024,Headphones,Accessories,East,4,1716,364.96
14-04-2024,Smartphone,Electronics,West,9,9162,1625.62
15-04-2024,Camera,Electronics,West,7,4690,319.42
15-04-2024,Monitor,Accessories,East,4,1928,232.48
15-04-2024,Mouse,Accessories,East,5,1745,449.64
15-04-2024,Smartphone,Electronics,East,5,750,207.77
16-04-2024,Keyboard,Accessories,South,8,7056,538.48
16-04-2024,Laptop,Electronics,North,1,330,53.42
16-04-2024,Mouse,Accessories,East,2,1428,234.49
17-04-2024,Keyboard,Accessories,East,9,2745,660.56
17-04-2024,Monitor,Accessories,West,3,2565,510.73
17-04-2024,Printer,Office,East,4,1336,116.65
17-04-2024,Smartwatch,Electronics,East,6,2124,126.03
17-04-2024,Smartwatch,Electronics,East,8,472,116.36
17-04-2024,Tablet,Electronics,West,3,1248,348.19
18-04-2024,Headphones,Accessories,North,3,1698,304.91
18-04-2024,Printer,Office,South,1,445,29.57
18-04-2024,Smartphone,Electronics,East,2,2110,548.12
19-04-2024,Printer,Office,East,2,2190,477.8
20-04-2024,Camera,Electronics,East,5,3005,389.93
20-04-2024,Camera,Electronics,South,1,998,196.17
20-04-2024,Mouse,Accessories,West,9,9918,1956.17
20-04-2024,Smartwatch,Electronics,North,6,1524,178.36
20-04-2024,Tablet,Electronics,East,8,3976,1170.36
21-04-2024,Monitor,Accessories,South,3,3051,662.23
21-04-2024,Smartphone,Electronics,South,6,7110,739.6
21-04-2024,Smartphone,Electronics,South,9,10314,2729.6
22-04-2024,Monitor,Accessories,South,6,4038,364.11
22-04-2024,Monitor,Accessories,South,7,1547,152.59
22-04-2024,Smartphone,Electronics,West,6,648,162.3
23-04-2024,Camera,Electronics,West,8,3752,537.98
24-04-2024,Headphones,Accessories,North,7,7217,1481.7
24-04-2024,Monitor,Accessories,East,5,940,266.02
24-04-2024,Printer,Office,North,2,944,94.4
25-04-2024,Camera,Electronics,North,8,4080,1079.49
25-04-2024,Smartphone,Electronics,West,7,7994,908.65
26-04-2024,Monitor,Accessories,North,2,488,129.02
26-04-2024,Printer,Office,West,6,990,102.83
26-04-2024,Smartphone,Electronics,South,7,5229,1058.26
26-04-2024,Tablet,Electronics,East,7,1582,208.42
26-04-2024,Tablet,Electronics,North,3,2379,523
27-04-2024,Mouse,Accessories,North,5,2505,303.61
27-04-2024,Mouse,Accessories,South,1,504,143.12
27-04-2024,Smartphone,Electronics,South,1,668,99.4
27-04-2024,Tablet,Electronics,South,5,1765,347.42
28-04-2024,Headphones,Accessories,North,8,1080,210.69
28-04-2024,Keyboard,Accessories,North,9,6696,407.36
28-04-2024,Laptop,Electronics,North,7,1981,404.3
28-04-2024,Laptop,Electronics,South,1,636,169.24
28-04-2024,Smartphone,Electronics,South,3,2409,531.79
28-04-2024,Smartphone,Electronics,South,4,4380,362.81
28-04-2024,Smartwatch,Electronics,North,1,1169,340.69
28-04-2024,Tablet,Electronics,East,9,9972,1868.64
29-04-2024,Headphones,Accessories,East,6,6024,1706.41
29-04-2024,Headphones,Accessories,South,2,2244,353.83
29-04-2024,Keyboard,Accessories,North,2,310,70.66
29-04-2024,Keyboard,Accessories,West,7,5775,680.6
29-04-2024,Laptop,Electronics,West,6,2520,182.59
29-04-2024,Printer,Office,North,6,1938,146.73
30-04-2024,Mouse,Accessories,North,9,4005,652.15
30-04-2024,Smartphone,Electronics,North,2,892,222.51
01-05-2024,Laptop,Electronics,North,1,1123,318.09
01-05-2024,Monitor,Accessories,East,8,8824,597.1
02-05-2024,Headphones,Accessories,East,5,1775,234.67
02-05-2024,Monitor,Accessories,North,6,3954,676.82
02-05-2024,Monitor,Accessories,South,5,3490,205.04
02-05-2024,Monitor,Accessories,West,5,1245,345.84
02-05-2024,Smartphone,Electronics,North,1,225,51.07
03-05-2024,Headphones,Accessories,East,8,5880,436.85
03-05-2024,Headphones,Accessories,North,3,3291,274.1
03-05-2024,Keyboard,Accessories,South,4,3024,678.26
03-05-2024,Printer,Office,West,4,500,85.96
04-05-2024,Keyboard,Accessories,West,4,4312,388.48
04-05-2024,Laptop,Electronics,North,2,1382,211.11
04-05-2024,Mouse,Accessories,South,2,906,59.06
04-05-2024,Printer,Office,West,4,1792,417.99
04-05-2024,Smartphone,Electronics,West,5,790,216.12
04-05-2024,Tablet,Electronics,West,3,2682,584.69
05-05-2024,Camera,Electronics,North,8,6928,1415.16
05-05-2024,Camera,Electronics,North,1,276,42.68
05-05-2024,Printer,Office,South,3,2019,265.44
05-05-2024,Smartwatch,Electronics,East,6,3372,934.42
06-05-2024,Camera,Electronics,North,5,1030,64.81
06-05-2024,Headphones,Accessories,South,4,4532,987.32
06-05-2024,Laptop,Electronics,North,1,632,89.14
07-05-2024,Laptop,Electronics,West,7,7280,1450.82
07-05-2024,Laptop,Electronics,West,1,770,121.75
07-05-2024,Smartphone,Electronics,East,1,63,11.91
07-05-2024,Smartphone,Electronics,West,6,5532,552.74
07-05-2024,Smartphone,Electronics,West,5,2985,698.22
08-05-2024,Camera,Electronics,West,5,4435,954.12
08-05-2024,Smartphone,Electronics,East,6,882,184.48
08-05-2024,Tablet,Electronics,South,4,1324,127.07
09-05-2024,Monitor,Accessories,North,6,1704,199.94
09-05-2024,Mouse,Accessories,South,8,3568,334.13
09-05-2024,Smartwatch,Electronics,South,2,1306,228.41
10-05-2024,Headphones,Accessories,South,4,4664,294.05
10-05-2024,Laptop,Electronics,North,1,1054,288.15
10-05-2024,Smartwatch,Electronics,East,4,4168,494.48
10-05-2024,Smartwatch,Electronics,South,6,3402,857.61
11-05-2024,Camera,Electronics,South,6,5106,1500.2
11-05-2024,Monitor,Accessories,North,1,952,157.7
11-05-2024,Mouse,Accessories,East,9,738,64.42
11-05-2024,Smartwatch,Electronics,South,7,1253,354.23
12-05-2024,Laptop,Electronics,North,5,1540,411.83
12-05-2024,Laptop,Electronics,West,1,380,94.35
12-05-2024,Monitor,Accessories,East,3,1671,94.52
12-05-2024,Smartwatch,Electronics,North,3,564,108.35
12-05-2024,Tablet,Electronics,West,8,1848,351.02
13-05-2024,Camera,Electronics,West,6,5250,1228.49
13-05-2024,Headphones,Accessories,East,7,8288,785.54
13-05-2024,Keyboard,Accessories,South,5,4575,771.24
13-05-2024,Printer,Office,West,1,1012,172.67
14-05-2024,Camera,Electronics,West,9,10143,1690.66
14-05-2024,Keyboard,Accessories,South,6,3396,914.17
14-05-2024,Laptop,Electronics,South,8,4832,1261.06
14-05-2024,Mouse,Accessories,South,1,384,35.36
14-05-2024,Smartwatch,Electronics,West,4,2580,602.5
14-05-2024,Tablet,Electronics,West,4,1780,420.28
15-05-2024,Headphones,Accessories,South,2,2170,522
15-05-2024,Laptop,Electronics,East,8,4256,372.95
15-05-2024,Monitor,Accessories,South,4,2536,495.13
16-05-2024,Headphones,Accessories,South,6,2790,719.15
17-05-2024,Camera,Electronics,East,7,2968,485.13
17-05-2024,Keyboard,Accessories,South,3,2580,173.89
17-05-2024,Laptop,Electronics,East,7,455,80
17-05-2024,Monitor,Accessories,South,3,1827,94.4
17-05-2024,Mouse,Accessories,South,5,5875,789.23
17-05-2024,Smartphone,Electronics,East,8,5264,1051.5
17-05-2024,Smartphone,Electronics,North,8,9408,552.44
17-05-2024,Smartwatch,Electronics,East,8,5736,937.62
17-05-2024,Tablet,Electronics,North,3,3366,882.29
17-05-2024,Tablet,Electronics,West,8,6584,544.62
18-05-2024,Camera,Electronics,North,5,1775,486.37
18-05-2024,Monitor,Accessories,South,8,5976,1016.99
18-05-2024,Mouse,Accessories,West,3,1227,113.38
19-05-2024,Headphones,Accessories,West,3,2367,222.26
19-05-2024,Monitor,Accessories,East,8,5632,1620.04
20-05-2024,Camera,Electronics,West,4,764,178.83
20-05-2024,Headphones,Accessories,East,9,2754,259.16
20-05-2024,Headphones,Accessories,West,3,2577,196.37
20-05-2024,Mouse,Accessories,West,3,3408,205.76
20-05-2024,Smartwatch,Electronics,South,6,7056,586.91
20-05-2024,Tablet,Electronics,South,8,984,73.84
21-05-2024,Mouse,Accessories,North,3,1842,112.85
21-05-2024,Smartphone,Electronics,South,4,1624,333.74
22-05-2024,Headphones,Accessories,North,1,967,59.98
22-05-2024,Printer,Office,South,5,1640,391.36
22-05-2024,Tablet,Electronics,South,3,726,71.06
23-05-2024,Camera,Electronics,East,9,1791,187.28
23-05-2024,Keyboard,Accessories,North,8,3080,776.6
23-05-2024,Mouse,Accessories,South,3,1494,178.5
23-05-2024,Smartphone,Electronics,South,1,787,120.38
23-05-2024,Smartwatch,Electronics,South,1,1140,85.75
23-05-2024,Smartwatch,Electronics,West,3,3360,465.02
24-05-2024,Headphones,Accessories,South,5,5665,332.46
24-05-2024,Keyboard,Accessories,East,9,2070,457.39
24-05-2024,Keyboard,Accessories,North,8,5160,1057.41
24-05-2024,Laptop,Electronics,North,3,213,30.68
24-05-2024,Monitor,Accessories,East,7,4648,1240.98
24-05-2024,Monitor,Accessories,South,1,618,81.04
24-05-2024,Mouse,Accessories,West,6,4632,799.16
24-05-2024,Smartphone,Electronics,South,5,910,116.47
24-05-2024,Smartwatch,Electronics,South,2,626,159.49
24-05-2024,Tablet,Electronics,South,4,2232,531.12
25-05-2024,Camera,Electronics,East,7,7077,1921.73
25-05-2024,Camera,Electronics,South,4,912,81.65
25-05-2024,Headphones,Accessories,North,1,1112,100.47
25-05-2024,Keyboard,Accessories,South,2,2372,275.88
25-05-2024,Smartphone,Electronics,East,6,5766,675.17
25-05-2024,Smartphone,Electronics,West,6,5724,1640.19
25-05-2024,Tablet,Electronics,West,2,1708,441.43
26-05-2024,Camera,Electronics,South,6,606,104.85
26-05-2024,Headphones,Accessories,East,3,1683,129.64
26-05-2024,Monitor,Accessories,East,5,4795,819.12
28-05-2024,Monitor,Accessories,North,3,1347,196.59
28-05-2024,Monitor,Accessories,West,4,2336,509.49
28-05-2024,Mouse,Accessories,West,1,1043,151.13
28-05-2024,Printer,Office,West,1,293,29.58
29-05-2024,Printer,Office,South,7,6713,457.99
30-05-2024,Headphones,Accessories,East,7,1785,233.77
30-05-2024,Tablet,Electronics,North,4,3960,632.76
30-05-2024,Tablet,Electronics,North,8,6960,1913.58
31-05-2024,Headphones,Accessories,East,1,85,17.71
31-05-2024,Laptop,Electronics,North,5,3225,523.32
31-05-2024,Mouse,Accessories,East,5,5990,1403.53
31-05-2024,Smartwatch,Electronics,West,3,3153,224.29
31-05-2024,Tablet,Electronics,West,6,5124,501.5
31-05-2024,Tablet,Electronics,West,7,1169,69.41
01-06-2024,Camera,Electronics,West,7,2597,766.32
01-06-2024,Monitor,Accessories,South,7,6559,1141.32
01-06-2024,Smartwatch,Electronics,North,7,560,163.16
02-06-2024,Headphones,Accessories,West,8,2304,291.46
02-06-2024,Keyboard,Accessories,East,2,252,67.37
02-06-2024,Mouse,Accessories,South,7,5761,362.48
02-06-2024,Printer,Office,West,7,5922,1323.1
03-06-2024,Mouse,Accessories,South,7,4977,516.7
03-06-2024,Printer,Office,East,4,3284,354.4
04-06-2024,Camera,Electronics,East,2,2092,366.12
04-06-2024,Camera,Electronics,North,9,4959,479.28
04-06-2024,Headphones,Accessories,North,6,3024,336.28
04-06-2024,Printer,Office,West,5,1830,437.35
05-06-2024,Camera,Electronics,South,9,9423,652.06
05-06-2024,Keyboard,Accessories,South,6,3648,1050.08
05-06-2024,Monitor,Accessories,East,4,1060,260.21
05-06-2024,Printer,Office,South,5,1025,246.15
05-06-2024,Smartwatch,Electronics,West,2,384,38.41
06-06-2024,Monitor,Accessories,North,8,7792,913.12
06-06-2024,Tablet,Electronics,North,4,4228,947.76
07-06-2024,Laptop,Electronics,North,2,256,35.66
07-06-2024,Printer,Office,West,5,1035,187.12
07-06-2024,Tablet,Electronics,West,9,6507,1075.51
08-06-2024,Keyboard,Accessories,North,9,7542,1477.49
09-06-2024,Headphones,Accessories,South,3,1308,73.28
09-06-2024,Headphones,Accessories,West,8,2488,151.95
09-06-2024,Mouse,Accessories,North,3,1335,176.44
10-06-2024,Camera,Electronics,East,3,828,117.95
10-06-2024,Keyboard,Accessories,South,6,3240,758.19
10-06-2024,Laptop,Electronics,North,7,7777,746.84
11-06-2024,Camera,Electronics,East,9,909,138.04
11-06-2024,Headphones,Accessories,West,7,1365,312.04
11-06-2024,Monitor,Accessories,West,2,760,192.42
11-06-2024,Smartwatch,Electronics,North,4,1264,371.92
12-06-2024,Mouse,Accessories,West,5,3670,462.97
12-06-2024,Smartwatch,Electronics,South,4,4608,963.5
13-06-2024,Monitor,Accessories,North,1,579,133.57
14-06-2024,Tablet,Electronics,West,7,2149,121.69
15-06-2024,Laptop,Electronics,East,4,576,156.59
15-06-2024,Smartwatch,Electronics,East,4,3928,325.32
16-06-2024,Headphones,Accessories,West,4,4356,614.62
16-06-2024,Keyboard,Accessories,South,2,630,86.07
16-06-2024,Laptop,Electronics,West,7,1092,274.77
16-06-2024,Monitor,Accessories,West,3,975,291.81
16-06-2024,Mouse,Accessories,East,9,8082,1783.55
16-06-2024,Mouse,Accessories,West,6,2214,322.73
17-06-2024,Camera,Electronics,North,7,7077,804.15
17-06-2024,Headphones,Accessories,East,3,3033,458.41
17-06-2024,Laptop,Electronics,East,7,7301,2026.43
17-06-2024,Monitor,Accessories,South,9,1188,348.31
17-06-2024,Smartphone,Electronics,North,7,1806,308.92
17-06-2024,Smartphone,Electronics,North,3,2193,477.95
17-06-2024,Smartwatch,Electronics,East,3,2829,362.16
17-06-2024,Smartwatch,Electronics,West,5,2095,193.93
18-06-2024,Camera,Electronics,South,7,2667,363.5
18-06-2024,Headphones,Accessories,West,9,8073,710.23
18-06-2024,Keyboard,Accessories,South,7,2716,512.09
18-06-2024,Mouse,Accessories,East,2,1590,147.2
18-06-2024,Printer,Office,South,3,390,112.08
18-06-2024,Tablet,Electronics,South,3,3393,313.45
18-06-2024,Tablet,Electronics,West,2,992,238.18
19-06-2024,Monitor,Accessories,West,4,1800,170.19
19-06-2024,Smartphone,Electronics,East,7,4123,750.05
19-06-2024,Smartwatch,Electronics,South,3,945,135.59
19-06-2024,Tablet,Electronics,East,7,1120,111.79
20-06-2024,Camera,Electronics,West,3,861,173.49
20-06-2024,Headphones,Accessories,North,3,1962,469.94
20-06-2024,Monitor,Accessories,North,4,3792,1092.85
20-06-2024,Printer,Office,South,6,3954,690.1
22-06-2024,Laptop,Electronics,North,9,8793,2262.43
22-06-2024,Smartphone,Electronics,South,7,4144,426.39
23-06-2024,Mouse,Accessories,North,6,6576,815.56
23-06-2024,Mouse,Accessories,South,5,4915,1196.6
23-06-2024,Printer,Office,North,4,1060,155.78
23-06-2024,Printer,Office,North,4,2604,271.22
24-06-2024,Monitor,Accessories,West,7,2989,197.58
24-06-2024,Mouse,Accessories,North,8,8664,2131.16
25-06-2024,Printer,Office,West,1,235,54.87
25-06-2024,Smartwatch,Electronics,South,5,5125,268.39
25-06-2024,Tablet,Electronics,West,9,3762,484.75
26-06-2024,Laptop,Electronics,North,8,6160,1617.32
26-06-2024,Mouse,Accessories,East,2,1718,218.82
26-06-2024,Printer,Office,South,6,1326,338.66
28-06-2024,Headphones,Accessories,South,4,4000,964.43
28-06-2024,Keyboard,Accessories,East,4,856,72.99
28-06-2024,Keyboard,Accessories,West,6,6888,945.07
28-06-2024,Printer,Office,East,1,1037,56.89
28-06-2024,Printer,Office,West,4,1544,106.02
28-06-2024,Smartwatch,Electronics,West,7,3094,463.72
29-06-2024,Laptop,Electronics,East,5,5465,546.33
29-06-2024,Mouse,Accessories,West,9,7506,594.28
30-06-2024,Laptop,Electronics,West,6,6234,1829.07
30-06-2024,Monitor,Accessories,West,7,7833,1843.94
30-06-2024,Monitor,Accessories,West,2,798,79.25
30-06-2024,Smartphone,Electronics,West,4,3888,284.17
01-07-2024,Keyboard,Accessories,West,6,1962,301.57
01-07-2024,Monitor,Accessories,North,8,1600,305.3
01-07-2024,Tablet,Electronics,South,7,630,83.28
02-07-2024,Headphones,Accessories,West,6,4998,863.82
02-07-2024,Monitor,Accessories,West,5,3105,744.26
04-07-2024,Camera,Electronics,East,4,4492,670.42
04-07-2024,Keyboard,Accessories,East,6,2670,782.28
04-07-2024,Mouse,Accessories,North,7,3892,350.57
04-07-2024,Mouse,Accessories,South,4,460,92.24
04-07-2024,Smartwatch,Electronics,West,8,4472,290.79
05-07-2024,Camera,Electronics,North,6,6144,754.18
05-07-2024,Keyboard,Accessories,East,2,1696,500.56
05-07-2024,Laptop,Electronics,East,3,3183,868.73
05-07-2024,Laptop,Electronics,East,1,1083,152.5
05-07-2024,Laptop,Electronics,South,4,3724,276.85
05-07-2024,Smartphone,Electronics,South,5,870,48.87
05-07-2024,Smartwatch,Electronics,West,9,4599,618.89
05-07-2024,Tablet,Electronics,North,7,4620,990.79
06-07-2024,Monitor,Accessories,North,6,2856,226.53
07-07-2024,Camera,Electronics,East,1,673,114.42
07-07-2024,Smartphone,Electronics,South,8,7456,1702.48
07-07-2024,Smartwatch,Electronics,South,7,2632,738.93
08-07-2024,Printer,Office,East,1,1175,171.51
09-07-2024,Headphones,Accessories,North,5,310,32.01
09-07-2024,Monitor,Accessories,West,3,1986,361.33
09-07-2024,Printer,Office,North,9,2484,655.54
09-07-2024,Printer,Office,West,7,4109,1037.64
10-07-2024,Camera,Electronics,North,5,2520,487.18
10-07-2024,Mouse,Accessories,North,1,693,62.75
11-07-2024,Camera,Electronics,South,5,1755,358.01
11-07-2024,Keyboard,Accessories,West,8,2712,247.84
11-07-2024,Monitor,Accessories,East,8,6488,1438.34
11-07-2024,Smartphone,Electronics,West,8,7424,1878.07
11-07-2024,Smartwatch,Electronics,North,7,2919,325.35
11-07-2024,Tablet,Electronics,South,5,1255,236.25
12-07-2024,Laptop,Electronics,North,1,58,10.79
12-07-2024,Laptop,Electronics,West,5,1190,346.79
12-07-2024,Smartwatch,Electronics,West,8,5504,1196.78
13-07-2024,Monitor,Accessories,East,3,2640,199.97
13-07-2024,Printer,Office,South,9,8496,2316.03
13-07-2024,Smartphone,Electronics,South,3,768,72.67
13-07-2024,Smartwatch,Electronics,East,7,6573,460.28
13-07-2024,Smartwatch,Electronics,North,6,4692,1044.97
13-07-2024,Tablet,Electronics,North,8,1048,107.56
14-07-2024,Keyboard,Accessories,East,6,2592,404.89
14-07-2024,Keyboard,Accessories,North,5,2600,537.11
14-07-2024,Keyboard,Accessories,West,8,8272,2391.88
15-07-2024,Headphones,Accessories,North,9,5256,1296.65
15-07-2024,Headphones,Accessories,West,2,1344,297.99
15-07-2024,Laptop,Electronics,South,2,574,70.16
16-07-2024,Keyboard,Accessories,South,3,858,246.86
16-07-2024,Printer,Office,North,1,1091,258.3
17-07-2024,Headphones,Accessories,West,6,5370,1045.1
17-07-2024,Laptop,Electronics,South,4,3244,357.55
17-07-2024,Smartwatch,Electronics,West,7,1988,430.59
17-07-2024,Smartwatch,Electronics,West,1,1142,306.84
17-07-2024,Tablet,Electronics,North,4,724,186.95
18-07-2024,Keyboard,Accessories,East,2,1340,129.89
18-07-2024,Laptop,Electronics,North,6,4200,1013.7
18-07-2024,Laptop,Electronics,West,1,625,125.9
18-07-2024,Monitor,Accessories,East,9,4977,745.81
18-07-2024,Mouse,Accessories,South,9,1620,294.6
18-07-2024,Smartphone,Electronics,North,2,380,101.7
19-07-2024,Camera,Electronics,South,5,3135,277.28
19-07-2024,Smartwatch,Electronics,North,3,2601,463.36
20-07-2024,Keyboard,Accessories,North,6,4446,1217.86
20-07-2024,Mouse,Accessories,South,2,1254,250.09
20-07-2024,Smartwatch,Electronics,East,8,3272,460.82
21-07-2024,Printer,Office,East,9,7020,623.97
22-07-2024,Camera,Electronics,East,8,6520,1073.62
23-07-2024,Monitor,Accessories,East,4,1308,368.28
23-07-2024,Tablet,Electronics,North,5,5660,641.69
24-07-2024,Laptop,Electronics,South,1,225,48.82
24-07-2024,Laptop,Electronics,West,6,360,22.16
24-07-2024,Printer,Office,West,9,7083,994.47
24-07-2024,Tablet,Electronics,South,8,5176,619.45
24-07-2024,Tablet,Electronics,West,1,99,12.79
25-07-2024,Printer,Office,South,7,7896,484.76
25-07-2024,Smartwatch,Electronics,East,4,4324,833.11
25-07-2024,Tablet,Electronics,West,8,2840,262.62
26-07-2024,Camera,Electronics,East,4,1084,134.42
26-07-2024,Laptop,Electronics,East,1,687,62.82
26-07-2024,Smartwatch,Electronics,North,2,300,48.69
27-07-2024,Camera,Electronics,East,1,712,89.5
27-07-2024,Keyboard,Accessories,East,1,706,63.82
27-07-2024,Monitor,Accessories,East,8,2256,468.52
27-07-2024,Monitor,Accessories,East,7,637,87.86
27-07-2024,Mouse,Accessories,North,2,1366,298.32
27-07-2024,Printer,Office,East,2,1868,307.32
27-07-2024,Printer,Office,North,3,1335,263.04
28-07-2024,Camera,Electronics,East,7,6468,398.23
28-07-2024,Camera,Electronics,North,9,4554,1031.09
28-07-2024,Monitor,Accessories,East,8,2024,203.11
28-07-2024,Monitor,Accessories,East,3,2025,355.59
28-07-2024,Printer,Office,North,8,4128,315.48
28-07-2024,Smartphone,Electronics,West,7,5978,1791.25
29-07-2024,Camera,Electronics,West,6,4146,700.46
29-07-2024,Keyboard,Accessories,West,8,6224,790.27
30-07-2024,Keyboard,Accessories,West,2,1626,354.49
30-07-2024,Laptop,Electronics,South,4,2708,302.14
30-07-2024,Printer,Office,East,4,2396,608.5
